time,name,position,velocity,effort
483.300000,brazo2_link_joint,-0.000058,-0.000000,0.077838
483.300000,paloquebaja_link_joint,-2.599902,-0.000021,39.296778
483.300000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.300000,pinza_d_link_joint,0.190321,-0.000000,-0.005564
483.300000,pinza_i_link_joint,0.190120,0.000000,0.005528
483.300000,w1_link_joint,-15.376904,0.000000,0.000000
483.300000,w2_link_joint,-15.376908,0.000000,0.000000
483.300000,w3_link_joint,-15.376875,0.000000,-82.602828
483.300000,w4_link_joint,1.576781,0.000000,-20.043550
483.300000,w5_link_joint,1.576784,0.000000,-15.979736
483.300000,w6_link_joint,1.576777,-0.000000,0.000000
483.350000,brazo1_link_joint,-3.130049,-0.000000,0.185958
483.350000,brazo2_link_joint,-0.000058,-0.000000,0.077838
483.350000,paloquebaja_link_joint,-2.599903,-0.000019,39.296778
483.350000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.350000,pinza_d_link_joint,0.190321,-0.000000,-0.005564
483.350000,pinza_i_link_joint,0.190120,0.000000,0.005528
483.350000,w1_link_joint,-15.376904,-0.000000,0.000000
483.350000,w2_link_joint,-15.376908,-0.000000,0.000000
483.350000,w3_link_joint,-15.376875,0.000000,-82.602830
483.350000,w4_link_joint,1.576781,0.000000,-20.043550
483.350000,w5_link_joint,1.576784,0.000000,-15.979735
483.350000,w6_link_joint,1.576777,-0.000000,0.000000
483.400000,brazo1_link_joint,-3.130049,-0.000000,0.185958
483.400000,brazo2_link_joint,-0.000058,-0.000000,0.077838
483.400000,paloquebaja_link_joint,-2.599904,-0.000017,39.296778
483.400000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.400000,pinza_d_link_joint,0.190321,-0.000000,-0.005564
483.400000,pinza_i_link_joint,0.190120,0.000000,0.005528
483.400000,w1_link_joint,-15.376904,-0.000000,0.000000
483.400000,w2_link_joint,-15.376908,-0.000000,0.000000
483.400000,w3_link_joint,-15.376875,0.000000,-82.602831
483.400000,w4_link_joint,1.576781,0.000000,-20.043551
483.400000,w5_link_joint,1.576784,0.000000,-15.979735
483.400000,w6_link_joint,1.576777,-0.000000,0.000000
483.450000,brazo1_link_joint,-3.130049,-0.000000,0.185959
483.450000,brazo2_link_joint,-0.000058,-0.000000,0.077839
483.450000,paloquebaja_link_joint,-2.599905,-0.000015,39.296778
483.450000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.450000,pinza_d_link_joint,0.190321,-0.000000,-0.005564
483.450000,pinza_i_link_joint,0.190120,0.000000,0.005528
483.450000,w1_link_joint,-15.376904,-0.000000,0.000000
483.450000,w2_link_joint,-15.376908,-0.000000,0.000000
483.450000,w3_link_joint,-15.376875,0.000000,-82.602832
483.450000,w4_link_joint,1.576781,0.000000,-20.043551
483.450000,w5_link_joint,1.576784,0.000000,-15.979734
483.450000,w6_link_joint,1.576777,-0.000000,0.000000
483.500000,brazo1_link_joint,-3.130049,-0.000000,0.185960
483.500000,brazo2_link_joint,-0.000058,-0.000000,0.077839
483.500000,paloquebaja_link_joint,-2.599906,-0.000014,39.296778
483.500000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.500000,pinza_d_link_joint,0.190321,-0.000000,-0.005564
483.500000,pinza_i_link_joint,0.190120,0.000000,0.005528
483.500000,w1_link_joint,-15.376904,0.000000,0.000000
483.500000,w2_link_joint,-15.376908,0.000000,0.000000
483.500000,w3_link_joint,-15.376875,0.000000,-82.602833
483.500000,w4_link_joint,1.576781,0.000000,-20.043551
483.500000,w5_link_joint,1.576784,0.000000,-15.979734
483.500000,w6_link_joint,1.576777,0.000000,0.000000
483.550000,brazo1_link_joint,-3.130049,-0.000000,0.185961
483.550000,brazo2_link_joint,-0.000058,-0.000000,0.077839
483.550000,paloquebaja_link_joint,-2.599906,-0.000013,39.296778
483.550000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.550000,pinza_d_link_joint,0.190321,-0.000000,-0.005564
483.550000,pinza_i_link_joint,0.190120,0.000000,0.005528
483.550000,w1_link_joint,-15.376904,0.000000,0.000000
483.550000,w2_link_joint,-15.376908,0.000000,0.000000
483.550000,w3_link_joint,-15.376875,0.000000,-82.602835
483.550000,w4_link_joint,1.576781,0.000000,-20.043551
483.550000,w5_link_joint,1.576784,0.000000,-15.979734
483.550000,w6_link_joint,1.576777,0.000000,0.000000
483.600000,brazo1_link_joint,-3.130049,-0.000000,0.185961
483.600000,brazo2_link_joint,-0.000058,-0.000000,0.077840
483.600000,paloquebaja_link_joint,-2.599907,-0.000011,39.296778
483.600000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.600000,pinza_d_link_joint,0.190321,-0.000000,-0.005564
483.600000,pinza_i_link_joint,0.190120,0.000000,0.005529
483.600000,w1_link_joint,-15.376904,-0.000000,0.000000
483.600000,w2_link_joint,-15.376908,-0.000000,0.000000
483.600000,w3_link_joint,-15.376875,0.000000,-82.602836
483.600000,w4_link_joint,1.576781,0.000000,-20.043552
483.600000,w5_link_joint,1.576784,0.000000,-15.979733
483.600000,w6_link_joint,1.576777,-0.000000,0.000000
483.650000,brazo1_link_joint,-3.130049,-0.000000,0.185962
483.650000,brazo2_link_joint,-0.000058,-0.000000,0.077840
483.650000,paloquebaja_link_joint,-2.599907,-0.000010,39.296778
483.650000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.650000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
483.650000,pinza_i_link_joint,0.190120,0.000000,0.005529
483.650000,w1_link_joint,-15.376904,0.000000,0.000000
483.650000,w2_link_joint,-15.376908,0.000000,0.000000
483.650000,w3_link_joint,-15.376875,0.000000,-82.602837
483.650000,w4_link_joint,1.576781,0.000000,-20.043552
483.650000,w5_link_joint,1.576784,0.000000,-15.979733
483.650000,w6_link_joint,1.576777,0.000000,0.000000
483.700000,brazo1_link_joint,-3.130049,-0.000000,0.185963
483.700000,brazo2_link_joint,-0.000058,-0.000000,0.077840
483.700000,paloquebaja_link_joint,-2.599908,-0.000009,39.296778
483.700000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.700000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
483.700000,pinza_i_link_joint,0.190120,0.000000,0.005529
483.700000,w1_link_joint,-15.376904,-0.000000,0.000000
483.700000,w2_link_joint,-15.376908,-0.000000,0.000000
483.700000,w3_link_joint,-15.376875,0.000000,-82.602838
483.700000,w4_link_joint,1.576781,0.000000,-20.043552
483.700000,w5_link_joint,1.576784,0.000000,-15.979732
483.700000,w6_link_joint,1.576777,-0.000000,0.000000
483.750000,brazo1_link_joint,-3.130049,-0.000000,0.185964
483.750000,brazo2_link_joint,-0.000058,-0.000000,0.077840
483.750000,paloquebaja_link_joint,-2.599908,-0.000008,39.296778
483.750000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.750000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
483.750000,pinza_i_link_joint,0.190120,0.000000,0.005529
483.750000,w1_link_joint,-15.376904,0.000000,0.000000
483.750000,w2_link_joint,-15.376908,0.000000,0.000000
483.750000,w3_link_joint,-15.376875,0.000000,-82.602840
483.750000,w4_link_joint,1.576781,0.000000,-20.043553
483.750000,w5_link_joint,1.576784,0.000000,-15.979732
483.750000,w6_link_joint,1.576777,0.000000,0.000000
483.800000,brazo1_link_joint,-3.130049,-0.000000,0.185964
483.800000,brazo2_link_joint,-0.000058,-0.000000,0.077841
483.800000,paloquebaja_link_joint,-2.599909,-0.000007,39.296778
483.800000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.800000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
483.800000,pinza_i_link_joint,0.190120,0.000000,0.005529
483.800000,w1_link_joint,-15.376904,0.000000,-0.000000
483.800000,w2_link_joint,-15.376908,-0.000000,-0.000000
483.800000,w3_link_joint,-15.376875,0.000000,-82.602845
483.800000,w4_link_joint,1.576781,0.000000,-20.043554
483.800000,w5_link_joint,1.576784,0.000000,-15.979732
483.800000,w6_link_joint,1.576777,-0.000000,-0.000000
483.850000,brazo1_link_joint,-3.130049,-0.000000,0.185965
483.850000,brazo2_link_joint,-0.000058,-0.000000,0.077841
483.850000,paloquebaja_link_joint,-2.599909,-0.000007,39.296778
483.850000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.850000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
483.850000,pinza_i_link_joint,0.190120,0.000000,0.005529
483.850000,w1_link_joint,-15.376904,-0.000000,0.000000
483.850000,w2_link_joint,-15.376908,-0.000000,0.000000
483.850000,w3_link_joint,-15.376875,0.000000,-82.602842
483.850000,w4_link_joint,1.576781,0.000000,-20.043553
483.850000,w5_link_joint,1.576784,0.000000,-15.979731
483.850000,w6_link_joint,1.576777,-0.000000,0.000000
483.900000,brazo1_link_joint,-3.130049,-0.000000,0.185966
483.900000,brazo2_link_joint,-0.000058,-0.000000,0.077841
483.900000,paloquebaja_link_joint,-2.599909,-0.000006,39.296778
483.900000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.900000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
483.900000,pinza_i_link_joint,0.190120,0.000000,0.005529
483.900000,w1_link_joint,-15.376904,-0.000000,0.000000
483.900000,w2_link_joint,-15.376908,-0.000000,0.000000
483.900000,w3_link_joint,-15.376875,0.000000,-82.602843
483.900000,w4_link_joint,1.576781,0.000000,-20.043554
483.900000,w5_link_joint,1.576784,0.000000,-15.979730
483.900000,w6_link_joint,1.576777,-0.000000,0.000000
483.950000,brazo1_link_joint,-3.130049,-0.000000,0.185967
483.950000,brazo2_link_joint,-0.000058,-0.000000,0.077842
483.950000,paloquebaja_link_joint,-2.599910,-0.000005,39.296778
483.950000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
483.950000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
483.950000,pinza_i_link_joint,0.190120,0.000000,0.005529
483.950000,w1_link_joint,-15.376904,0.000000,0.000000
483.950000,w2_link_joint,-15.376908,0.000000,0.000000
483.950000,w3_link_joint,-15.376875,0.000000,-82.602845
483.950000,w4_link_joint,1.576781,0.000000,-20.043554
483.950000,w5_link_joint,1.576784,0.000000,-15.979730
483.950000,w6_link_joint,1.576777,0.000000,0.000000
484.000000,brazo1_link_joint,-3.130049,-0.000000,0.185967
484.000000,brazo2_link_joint,-0.000058,-0.000000,0.077842
484.000000,paloquebaja_link_joint,-2.599910,-0.000005,39.296778
484.000000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.000000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.000000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.000000,w1_link_joint,-15.376904,-0.000000,0.000000
484.000000,w2_link_joint,-15.376908,-0.000000,0.000000
484.000000,w3_link_joint,-15.376875,0.000000,-82.602846
484.000000,w4_link_joint,1.576781,0.000000,-20.043554
484.000000,w5_link_joint,1.576784,0.000000,-15.979729
484.000000,w6_link_joint,1.576777,-0.000000,0.000000
484.050000,brazo1_link_joint,-3.130049,-0.000000,0.185968
484.050000,brazo2_link_joint,-0.000058,-0.000000,0.077842
484.050000,paloquebaja_link_joint,-2.599910,-0.000004,39.296778
484.050000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.050000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.050000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.050000,w1_link_joint,-15.376904,-0.000000,0.000000
484.050000,w2_link_joint,-15.376908,-0.000000,0.000000
484.050000,w3_link_joint,-15.376875,0.000000,-82.602847
484.050000,w4_link_joint,1.576781,0.000000,-20.043554
484.050000,w5_link_joint,1.576784,0.000000,-15.979729
484.050000,w6_link_joint,1.576777,-0.000000,0.000000
484.100000,brazo1_link_joint,-3.130049,-0.000000,0.185969
484.100000,brazo2_link_joint,-0.000058,-0.000000,0.077843
484.100000,paloquebaja_link_joint,-2.599910,-0.000004,39.296778
484.100000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.100000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.100000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.100000,w1_link_joint,-15.376904,-0.000000,0.000000
484.100000,w2_link_joint,-15.376908,-0.000000,0.000000
484.100000,w3_link_joint,-15.376875,0.000000,-82.602848
484.100000,w4_link_joint,1.576781,0.000000,-20.043555
484.100000,w5_link_joint,1.576784,0.000000,-15.979728
484.100000,w6_link_joint,1.576777,-0.000000,0.000000
484.150000,brazo1_link_joint,-3.130049,-0.000000,0.185970
484.150000,brazo2_link_joint,-0.000058,-0.000000,0.077843
484.150000,paloquebaja_link_joint,-2.599910,-0.000004,39.296778
484.150000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.150000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.150000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.150000,w1_link_joint,-15.376904,0.000000,0.000000
484.150000,w2_link_joint,-15.376908,0.000000,0.000000
484.150000,w3_link_joint,-15.376875,0.000000,-82.602850
484.150000,w4_link_joint,1.576781,0.000000,-20.043555
484.150000,w5_link_joint,1.576784,0.000000,-15.979728
484.150000,w6_link_joint,1.576777,0.000000,0.000000
484.200000,brazo1_link_joint,-3.130049,-0.000000,0.185970
484.200000,brazo2_link_joint,-0.000058,-0.000000,0.077843
484.200000,paloquebaja_link_joint,-2.599911,-0.000003,39.296778
484.200000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.200000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.200000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.200000,w1_link_joint,-15.376904,-0.000000,0.000000
484.200000,w2_link_joint,-15.376908,-0.000000,0.000000
484.200000,w3_link_joint,-15.376875,0.000000,-82.602851
484.200000,w4_link_joint,1.576781,0.000000,-20.043555
484.200000,w5_link_joint,1.576784,0.000000,-15.979728
484.200000,w6_link_joint,1.576777,-0.000000,0.000000
484.250000,brazo1_link_joint,-3.130049,-0.000000,0.185971
484.250000,brazo2_link_joint,-0.000058,-0.000000,0.077844
484.250000,paloquebaja_link_joint,-2.599911,-0.000003,39.296778
484.250000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.250000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.250000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.250000,w1_link_joint,-15.376904,0.000000,0.000000
484.250000,w2_link_joint,-15.376908,0.000000,0.000000
484.250000,w3_link_joint,-15.376875,0.000000,-82.602852
484.250000,w4_link_joint,1.576781,0.000000,-20.043556
484.250000,w5_link_joint,1.576784,0.000000,-15.979727
484.250000,w6_link_joint,1.576777,-0.000000,0.000000
484.300000,brazo1_link_joint,-3.130049,-0.000000,0.185972
484.300000,brazo2_link_joint,-0.000058,-0.000000,0.077844
484.300000,paloquebaja_link_joint,-2.599911,-0.000003,39.296778
484.300000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.300000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.300000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.300000,w1_link_joint,-15.376904,0.000000,0.000000
484.300000,w2_link_joint,-15.376908,-0.000000,0.000000
484.300000,w3_link_joint,-15.376875,0.000000,-82.602853
484.300000,w4_link_joint,1.576781,0.000000,-20.043556
484.300000,w5_link_joint,1.576784,0.000000,-15.979727
484.300000,w6_link_joint,1.576777,-0.000000,0.000000
484.350000,brazo1_link_joint,-3.130049,-0.000000,0.185973
484.350000,brazo2_link_joint,-0.000058,-0.000000,0.077844
484.350000,paloquebaja_link_joint,-2.599911,-0.000002,39.296778
484.350000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.350000,pinza_d_link_joint,0.190321,0.000000,-0.005565
484.350000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.350000,w1_link_joint,-15.376904,-0.000000,0.000000
484.350000,w2_link_joint,-15.376908,-0.000000,0.000000
484.350000,w3_link_joint,-15.376875,0.000000,-82.602854
484.350000,w4_link_joint,1.576781,0.000000,-20.043556
484.350000,w5_link_joint,1.576784,0.000000,-15.979726
484.350000,w6_link_joint,1.576777,-0.000000,0.000000
484.400000,brazo1_link_joint,-3.130049,-0.000000,0.185973
484.400000,brazo2_link_joint,-0.000058,-0.000000,0.077845
484.400000,paloquebaja_link_joint,-2.599911,-0.000002,39.296778
484.400000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.400000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.400000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.400000,w1_link_joint,-15.376904,-0.000000,0.000000
484.400000,w2_link_joint,-15.376908,-0.000000,0.000000
484.400000,w3_link_joint,-15.376875,0.000000,-82.602856
484.400000,w4_link_joint,1.576781,0.000000,-20.043557
484.400000,w5_link_joint,1.576784,0.000000,-15.979726
484.400000,w6_link_joint,1.576777,-0.000000,0.000000
484.450000,brazo1_link_joint,-3.130049,-0.000000,0.185974
484.450000,brazo2_link_joint,-0.000058,-0.000000,0.077845
484.450000,paloquebaja_link_joint,-2.599911,-0.000002,39.296778
484.450000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.450000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.450000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.450000,w1_link_joint,-15.376904,0.000000,0.000000
484.450000,w2_link_joint,-15.376908,0.000000,0.000000
484.450000,w3_link_joint,-15.376875,0.000000,-82.602857
484.450000,w4_link_joint,1.576781,0.000000,-20.043557
484.450000,w5_link_joint,1.576784,0.000000,-15.979725
484.450000,w6_link_joint,1.576777,0.000000,0.000000
484.500000,brazo1_link_joint,-3.130049,-0.000000,0.185975
484.500000,brazo2_link_joint,-0.000058,-0.000000,0.077845
484.500000,paloquebaja_link_joint,-2.599911,-0.000002,39.296778
484.500000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.500000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.500000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.500000,w1_link_joint,-15.376904,-0.000000,0.000000
484.500000,w2_link_joint,-15.376908,-0.000000,0.000000
484.500000,w3_link_joint,-15.376875,0.000000,-82.602858
484.500000,w4_link_joint,1.576781,0.000000,-20.043557
484.500000,w5_link_joint,1.576784,0.000000,-15.979725
484.500000,w6_link_joint,1.576777,-0.000000,0.000000
484.550000,brazo1_link_joint,-3.130049,-0.000000,0.185976
484.550000,brazo2_link_joint,-0.000058,-0.000000,0.077846
484.550000,paloquebaja_link_joint,-2.599911,-0.000002,39.296778
484.550000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.550000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.550000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.550000,w1_link_joint,-15.376904,-0.000000,0.000000
484.550000,w2_link_joint,-15.376908,-0.000000,0.000000
484.550000,w3_link_joint,-15.376875,0.000000,-82.602859
484.550000,w4_link_joint,1.576781,0.000000,-20.043557
484.550000,w5_link_joint,1.576784,0.000000,-15.979724
484.550000,w6_link_joint,1.576777,-0.000000,0.000000
484.600000,brazo1_link_joint,-3.130049,-0.000000,0.185977
484.600000,brazo2_link_joint,-0.000058,-0.000000,0.077846
484.600000,paloquebaja_link_joint,-2.599911,-0.000001,39.296778
484.600000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.600000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.600000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.600000,w1_link_joint,-15.376904,0.000000,0.000000
484.600000,w2_link_joint,-15.376908,0.000000,0.000000
484.600000,w3_link_joint,-15.376875,0.000000,-82.602861
484.600000,w4_link_joint,1.576781,0.000000,-20.043558
484.600000,w5_link_joint,1.576784,0.000000,-15.979724
484.600000,w6_link_joint,1.576777,0.000000,0.000000
484.650000,brazo1_link_joint,-3.130049,-0.000000,0.185977
484.650000,brazo2_link_joint,-0.000058,-0.000000,0.077846
484.650000,paloquebaja_link_joint,-2.599911,-0.000001,39.296778
484.650000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.650000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.650000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.650000,w1_link_joint,-15.376904,-0.000000,0.000000
484.650000,w2_link_joint,-15.376908,0.000000,0.000000
484.650000,w3_link_joint,-15.376875,0.000000,-82.602862
484.650000,w4_link_joint,1.576781,0.000000,-20.043558
484.650000,w5_link_joint,1.576784,0.000000,-15.979723
484.650000,w6_link_joint,1.576777,-0.000000,0.000000
484.700000,brazo1_link_joint,-3.130049,-0.000000,0.185978
484.700000,brazo2_link_joint,-0.000058,-0.000000,0.077847
484.700000,paloquebaja_link_joint,-2.599912,-0.000001,39.296778
484.700000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.700000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.700000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.700000,w1_link_joint,-15.376904,0.000000,0.000000
484.700000,w2_link_joint,-15.376908,0.000000,0.000000
484.700000,w3_link_joint,-15.376875,0.000000,-82.602863
484.700000,w4_link_joint,1.576781,0.000000,-20.043558
484.700000,w5_link_joint,1.576784,0.000000,-15.979723
484.700000,w6_link_joint,1.576777,0.000000,0.000000
484.750000,brazo1_link_joint,-3.130049,-0.000000,0.185979
484.750000,brazo2_link_joint,-0.000058,-0.000000,0.077847
484.750000,paloquebaja_link_joint,-2.599912,-0.000001,39.296778
484.750000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.750000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.750000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.750000,w1_link_joint,-15.376904,0.000000,-0.000000
484.750000,w2_link_joint,-15.376908,0.000000,-0.000000
484.750000,w3_link_joint,-15.376875,0.000000,-82.602869
484.750000,w4_link_joint,1.576781,0.000000,-20.043559
484.750000,w5_link_joint,1.576784,0.000000,-15.979723
484.750000,w6_link_joint,1.576777,0.000000,-0.000000
484.800000,brazo1_link_joint,-3.130049,-0.000000,0.185980
484.800000,brazo2_link_joint,-0.000058,-0.000000,0.077847
484.800000,paloquebaja_link_joint,-2.599912,-0.000001,39.296778
484.800000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.800000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.800000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.800000,w1_link_joint,-15.376904,-0.000000,-0.000000
484.800000,w2_link_joint,-15.376908,0.000000,-0.000000
484.800000,w3_link_joint,-15.376875,0.000000,-82.602866
484.800000,w4_link_joint,1.576781,0.000000,-20.043559
484.800000,w5_link_joint,1.576784,0.000000,-15.979722
484.800000,w6_link_joint,1.576777,-0.000000,-0.000000
484.850000,brazo1_link_joint,-3.130049,-0.000000,0.185980
484.850000,brazo2_link_joint,-0.000058,-0.000000,0.077847
484.850000,paloquebaja_link_joint,-2.599912,-0.000001,39.296778
484.850000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.850000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.850000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.850000,w1_link_joint,-15.376904,0.000000,0.000000
484.850000,w2_link_joint,-15.376908,0.000000,0.000000
484.850000,w3_link_joint,-15.376875,0.000000,-82.602862
484.850000,w4_link_joint,1.576781,0.000000,-20.043558
484.850000,w5_link_joint,1.576784,0.000000,-15.979721
484.850000,w6_link_joint,1.576777,0.000000,0.000000
484.900000,brazo1_link_joint,-3.130049,-0.000000,0.185981
484.900000,brazo2_link_joint,-0.000058,-0.000000,0.077848
484.900000,paloquebaja_link_joint,-2.599912,-0.000001,39.296778
484.900000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.900000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.900000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.900000,w1_link_joint,-15.376904,0.000000,0.000000
484.900000,w2_link_joint,-15.376908,-0.000000,0.000000
484.900000,w3_link_joint,-15.376875,0.000000,-82.602868
484.900000,w4_link_joint,1.576781,0.000000,-20.043559
484.900000,w5_link_joint,1.576784,0.000000,-15.979721
484.900000,w6_link_joint,1.576777,-0.000000,0.000000
484.950000,brazo1_link_joint,-3.130049,-0.000000,0.185982
484.950000,brazo2_link_joint,-0.000058,-0.000000,0.077848
484.950000,paloquebaja_link_joint,-2.599912,-0.000001,39.296778
484.950000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
484.950000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
484.950000,pinza_i_link_joint,0.190120,0.000000,0.005529
484.950000,w1_link_joint,-15.376904,0.000000,0.000000
484.950000,w2_link_joint,-15.376908,0.000000,0.000000
484.950000,w3_link_joint,-15.376875,0.000000,-82.602869
484.950000,w4_link_joint,1.576781,0.000000,-20.043560
484.950000,w5_link_joint,1.576784,0.000000,-15.979721
484.950000,w6_link_joint,1.576777,0.000000,0.000000
485.000000,brazo1_link_joint,-3.130049,-0.000000,0.185983
485.000000,brazo2_link_joint,-0.000058,-0.000000,0.077848
485.000000,paloquebaja_link_joint,-2.599912,-0.000001,39.296778
485.000000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
485.000000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
485.000000,pinza_i_link_joint,0.190120,0.000000,0.005529
485.000000,w1_link_joint,-15.376904,0.000000,0.000000
485.000000,w2_link_joint,-15.376908,0.000000,0.000000
485.000000,w3_link_joint,-15.376875,0.000000,-82.602870
485.000000,w4_link_joint,1.576781,0.000000,-20.043560
485.000000,w5_link_joint,1.576784,0.000000,-15.979720
485.000000,w6_link_joint,1.576777,0.000000,0.000000
485.050000,brazo1_link_joint,-3.130049,-0.000000,0.185983
485.050000,brazo2_link_joint,-0.000058,-0.000000,0.077849
485.050000,paloquebaja_link_joint,-2.599912,-0.000001,39.296778
485.050000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
485.050000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
485.050000,pinza_i_link_joint,0.190120,0.000000,0.005529
485.050000,w1_link_joint,-15.376904,0.000000,0.000000
485.050000,w2_link_joint,-15.376908,0.000000,0.000000
485.050000,w3_link_joint,-15.376875,0.000000,-82.602872
485.050000,w4_link_joint,1.576781,0.000000,-20.043560
485.050000,w5_link_joint,1.576784,0.000000,-15.979720
485.050000,w6_link_joint,1.576777,-0.000000,0.000000
485.100000,brazo1_link_joint,-3.130049,-0.000000,0.185984
485.100000,brazo2_link_joint,-0.000058,-0.000000,0.077849
485.100000,paloquebaja_link_joint,-2.599912,-0.000000,39.296778
485.100000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
485.100000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
485.100000,pinza_i_link_joint,0.190120,0.000000,0.005529
485.100000,w1_link_joint,-15.376904,-0.000000,0.000000
485.100000,w2_link_joint,-15.376908,-0.000000,0.000000
485.100000,w3_link_joint,-15.376875,0.000000,-82.602873
485.100000,w4_link_joint,1.576781,0.000000,-20.043561
485.100000,w5_link_joint,1.576784,0.000000,-15.979719
485.100000,w6_link_joint,1.576777,-0.000000,0.000000
485.150000,brazo1_link_joint,-3.130049,-0.000000,0.185985
485.150000,brazo2_link_joint,-0.000058,-0.000000,0.077849
485.150000,paloquebaja_link_joint,-2.599912,-0.000000,39.296778
485.150000,pinza_base_link_joint,-0.000086,-0.000000,0.000147
485.150000,pinza_d_link_joint,0.190321,-0.000000,-0.005565
485.150000,pinza_i_link_joint,0.190120,0.000000,0.005529
485.150000,w1_link_joint,-15.376904,-0.000000,0.000000
485.150000,w2_link_joint,-15.376908,-0.000000,0.000000
485.150000,w3_link_joint,-15.376875,0.000000,-82.602874
